log10popdens,logpartyratio,County,State,FIPS
1.253524692,-1.618753411,Laclede County,Missouri,29105
1.301514338,-0.997826308,Lafayette County,Missouri,29107
1.38143796,-1.507369268,Lawrence County,Missouri,29109
0.884545797,-1.276218687,Lewis County,Missouri,29111
1.534524106,-1.180741539,Lincoln County,Missouri,29113
0.883273399,-1.192772298,Linn County,Missouri,29115
1.038833776,-1.349868159,Livingston County,Missouri,29117
1.213175599,-1.602491345,McDonald County,Missouri,29119
0.866340939,-1.339429219,Macon County,Missouri,29121
0.979172415,-1.406487117,Madison County,Missouri,29123
0.813518153,-1.500151424,Maries County,Missouri,29125
1.403756095,-1.146346524,Marion County,Missouri,29127
0.493759534,-1.928564816,Mercer County,Missouri,29129
1.212729624,-1.668784404,Miller County,Missouri,29131
1.110484183,-0.903868212,Mississippi County,Missouri,29133
1.171603305,-1.463285345,Moniteau County,Missouri,29135
0.712575339,-1.309251253,Monroe County,Missouri,29137
0.920704246,-1.305282191,Montgomery County,Missouri,29139
1.11426458,-1.340730041,Morgan County,Missouri,29141
1.008179508,-1.002957162,New Madrid County,Missouri,29143
1.555931411,-1.415631249,Newton County,Missouri,29145
0.996809174,-0.925187377,Nodaway County,Missouri,29147
0.718530223,-1.444672326,Oregon County,Missouri,29149
0.937959536,-1.767588594,Osage County,Missouri,29151
0.680046496,-1.614672804,Ozark County,Missouri,29153
1.12543396,-0.711477632,Pemiscot County,Missouri,29155
1.192676687,-1.513825058,Perry County,Missouri,29157
1.379843565,-1.085101719,Pettis County,Missouri,29159
1.410647444,-0.98106552,Phelps County,Missouri,29161
1.027256508,-1.071674633,Pike County,Missouri,29163
1.95853677,-0.277920067,Platte County,Missouri,29165
1.282554141,-1.378181692,Polk County,Missouri,29167
1.569537736,-1.218601405,Pulaski County,Missouri,29169
0.555542104,-1.704748091,Putnam County,Missouri,29171
0.924130062,-1.249241839,Ralls County,Missouri,29173
1.299997798,-1.193271865,Randolph County,Missouri,29175
1.190146367,-0.832993599,Ray County,Missouri,29177
0.479407796,-1.492487862,Reynolds County,Missouri,29179
0.924178141,-1.69484157,Ripley County,Missouri,29181
2.429190484,-0.572144419,St. Charles County,Missouri,29183
0.729752271,-1.319188446,St. Clair County,Missouri,29185
1.140617345,-0.771674506,Ste. Genevieve County,Missouri,29186
1.753473956,-1.027731923,St. Francois County,Missouri,29187
2.880757158,0.344165911,St. Louis County,Missouri,29189
1.072121544,-0.762953021,Saline County,Missouri,29195
0.752538035,-1.447251265,Schuyler County,Missouri,29197
0.636729635,-1.429852334,Scotland County,Missouri,29199
1.551498064,-1.30410423,Scott County,Missouri,29201
0.501289283,-1.340817002,Shannon County,Missouri,29203
0.669527226,-1.42672024,Shelby County,Missouri,29205
1.141186475,-1.777329461,Stoddard County,Missouri,29207
1.418840016,-1.516474247,Stone County,Missouri,29209
0.575650327,-1.275851244,Sullivan County,Missouri,29211
1.523887559,-1.429540712,Taney County,Missouri,29213
0.925270579,-1.636273667,Texas County,Missouri,29215
0.985297928,-1.341642748,Vernon County,Missouri,29217
1.484945786,-1.04294026,Warren County,Missouri,29219
1.102704903,-1.297156683,Washington County,Missouri,29221
0.830467941,-1.590227076,Wayne County,Missouri,29223
1.394687694,-1.397030719,Webster County,Missouri,29225
0.470425612,-1.421562501,Worth County,Missouri,29227
1.015348304,-1.748976097,Wright County,Missouri,29229
3.289251847,1.610246226,St. Louis city,Missouri,29510
-0.184213762,-1.067644422,Beaverhead County,Montana,30001
0.014248724,0.117237331,Big Horn County,Montana,30003
-0.211521154,-0.058888639,Blaine County,Montana,30005
0.276261592,-1.414600193,Broadwater County,Montana,30007
0.298522676,-0.715108211,Carbon County,Montana,30009
-0.817190872,-2.269176032,Carter County,Montana,30011
1.068098838,-0.473017007,Cascade County,Montana,30013
-0.249762229,-0.832491549,Chouteau County,Montana,30015
0.082365554,-1.132722387,Custer County,Montana,30017
-0.323640357,-1.473679921,Daniels County,Montana,30019
0.174965393,-1.434114711,Dawson County,Montana,30021
0.678463176,0.150523307,Deer Lodge County,Montana,30023
-0.16994779,-2.114532861,Fallon County,Montana,30025
0.001319138,-1.264400674,Fergus County,Montana,30027
0.871816091,-0.821113544,Flathead County,Montana,30029
1.19095896,0.021974254,Gallatin County,Montana,30031
-1.025938581,-2.955216595,Garfield County,Montana,30033
0.247002077,0.654877205,Glacier County,Montana,30035
-0.623383604,-1.637217475,Golden Valley County,Montana,30037
-0.136215917,-0.926895287,Granite County,Montana,30039
0.340303943,-0.38279881,Hill County,Montana,30041
0.438487309,-0.730174643,Jefferson County,Montana,30043
-0.394809372,-1.318301606,Judith Basin County,Montana,30045
0.887217141,-0.460416034,Lake County,Montana,30047
0.87440307,-0.150885688,Lewis and Clark County,Montana,30049
-0.210693823,-1.220901866,Liberty County,Montana,30051
0.315753342,-1.192138344,Lincoln County,Montana,30053
-0.623080006,-1.717651499,McCone County,Montana,30055
-0.053403112,-1.026575275,Madison County,Montana,30057
-0.498009902,-1.338027623,Meagher County,Montana,30059
0.124863147,-0.942734118,Mineral County,Montana,30061
1.237292556,0.348298562,Missoula County,Montana,30063
-0.003023078,-1.779091451,Musselshell County,Montana,30065
0.349907643,-0.32475949,Park County,Montana,30067
-0.996775878,-2.219203486,Petroleum County,Montana,30069
-0.508982629,-1.694595724,Phillips County,Montana,30071
0.157289144,-0.885145868,Pondera County,Montana,30073
-0.722327406,-1.935734824,Powder River County,Montana,30075
0.056472099,-1.301268098,Powell County,Montana,30077
-0.525245712,-1.713797926,Prairie County,Montana,30079
0.83035791,-0.866958741,Ravalli County,Montana,30081
0.323110759,-1.759094205,Richland County,Montana,30083
0.265140488,-0.135358181,Roosevelt County,Montana,30085
-0.146832067,-0.824935568,Rosebud County,Montana,30087
0.207220267,-1.259698871,Sanders County,Montana,30089
-0.084366388,-0.955026517,Sheridan County,Montana,30091
1.272341797,0.312444903,Silver Bow County,Montana,30093
0.305805145,-1.390158569,Stillwater County,Montana,30095
-0.119110168,-1.378728123,Sweet Grass County,Montana,30097
0.014273337,-0.985798207,Teton County,Montana,30099
0.001410181,-1.32092007,Toole County,Montana,30101
-0.513127075,-1.780395712,Treasure County,Montana,30103
-0.228890656,-1.113178371,Valley County,Montana,30105
-0.234107773,-1.360833297,Wheatland County,Montana,30107
-0.291970982,-2.123893309,Wibaux County,Montana,30109
1.364325408,-0.605114995,Yellowstone County,Montana,30111
1.335437054,-1.034345396,Adams County,Nebraska,31001
0.457877471,-1.964484238,Antelope County,Nebraska,31003
-0.646642821,-2.695471417,Arthur County,Nebraska,31005
-0.443549969,-2.981746035,Banner County,Nebraska,31007
-0.583735636,-2.208274418,Blaine County,Nebraska,31009
0.475367504,-1.714363549,Boone County,Nebraska,31011
0.600068008,-1.315087979,Box Butte County,Nebraska,31013
0.164416795,-2.033479406,Boyd County,Nebraska,31015
-0.024759275,-2.199400858,Brown County,Nebraska,31017
1.291189926,-1.123460903,Buffalo County,Nebraska,31019
0.709883057,-0.933385165,Burt County,Nebraska,31021
0.726331926,-1.492089566,Butler County,Nebraska,31023
1.250538979,-0.885244548,Cass County,Nebraska,31025
0.64792054,-1.820763653,Cedar County,Nebraska,31027
0.207335739,-2.249134965,Chase County,Nebraska,31029
-0.425880634,-2.113172203,Cherry County,Nebraska,31031
0.502391438,-1.63752965,Cheyenne County,Nebraska,31033
0.623713924,-1.619177561,Clay County,Nebraska,31035
1.003989744,-0.929505251,Colfax County,Nebraska,31037
0.784235766,-1.469465273,Cuming County,Nebraska,31039
0.210453319,-1.983658812,Custer County,Nebraska,31041
1.472535222,-0.327180878,Dakota County,Nebraska,31043
0.390861204,-1.181688118,Dawes County,Nebraska,31045
0.957704775,-1.031339513,Dawson County,Nebraska,31047
0.220776578,-1.908307178,Deuel County,Nebraska,31049
0.66836028,-1.300426867,Dixon County,Nebraska,31051
1.427658891,-0.782701568,Dodge County,Nebraska,31053
2.817224569,0.029477727,Douglas County,Nebraska,31055
-0.07093788,-2.224319835,Dundy County,Nebraska,31057
0.572921594,-1.236233664,Fillmore County,Nebraska,31059
0.304407691,-1.682688372,Franklin County,Nebraska,31061
0.014335996,-1.92710082,Frontier County,Nebraska,31063
0.409866549,-1.840445197,Furnas County,Nebraska,31065
0.990890415,-0.770771635,Gage County,Nebraska,31067
-0.375622706,-1.736905205,Garden County,Nebraska,31069
0.126905137,-1.912293538,Garfield County,Nebraska,31071
0.229964764,-1.568615918,Gosper County,Nebraska,31073
-0.447521111,-2.909629581,Grant County,Nebraska,31075
0.2129883,-1.467435365,Greeley County,Nebraska,31077
1.63696369,-0.833786515,Hall County,Nebraska,31079
0.815532825,-1.461036237,Hamilton County,Nebraska,31081
0.379916873,-1.782585094,Harlan County,Nebraska,31083
-0.291913232,-2.75366072,Hayes County,Nebraska,31085
0.189255893,-2.040727031,Hitchcock County,Nebraska,31087
0.214765455,-2.102871797,Holt County,Nebraska,31089
-0.431851425,-2.183238341,Hooker County,Nebraska,31091
0.637851251,-1.434734324,Howard County,Nebraska,31093
0.687305144,-1.055162833,Jefferson County,Nebraska,31095
0.727183357,-0.878440507,Johnson County,Nebraska,31097
0.690221842,-1.521699,Kearney County,Nebraska,31099
0.469172639,-1.743906364,Keith County,Nebraska,31101
-0.402794762,-2.463307543,Keya Paha County,Nebraska,31103
0.17244658,-1.758161686,Kimball County,Nebraska,31105
0.469358893,-1.492668347,Knox County,Nebraska,31107
2.155176244,0.001272844,Lancaster County,Nebraska,31109
0.727169683,-1.427144151,Lincoln County,Nebraska,31111
-0.222241869,-2.525728641,Logan County,Nebraska,31113
-0.397052301,-1.906451314,Loup County,Nebraska,31115
-0.690222157,-2.910018755,McPherson County,Nebraska,31117
1.374932345,-1.373634767,Madison County,Nebraska,31119
0.792460038,-1.578687052,Merrick County,Nebraska,31121
0.118176986,-1.846945884,Morrill County,Nebraska,31123
0.492357372,-1.501693608,Nance County,Nebraska,31125
0.822052259,-0.994461402,Nemaha County,Nebraska,31127
0.457853281,-1.591461203,Nuckolls County,Nebraska,31129
0.998646537,-0.873856132,Otoe County,Nebraska,31131
0.379635868,-1.24608429,Pawnee County,Nebraska,31133
0.104021656,-2.016568299,Perkins County,Nebraska,31135
0.814472577,-1.90375293,Phelps County,Nebraska,31137
0.68309018,-2.07813178,Pierce County,Nebraska,31139
1.277320269,-1.425338362,Platte County,Nebraska,31141
0.665458314,-1.591764405,Polk County,Nebraska,31143
0.764844532,-1.887354591,Red Willow County,Nebraska,31145
0.748466657,-1.212954901,Richardson County,Nebraska,31147
-0.28655064,-2.283839054,Rock County,Nebraska,31149
0.982715297,-0.55838804,Saline County,Nebraska,31151
2.461123039,-0.477255103,Sarpy County,Nebraska,31153
1.03418964,-1.093150341,Saunders County,Nebraska,31155
1.277181146,-1.150053674,Scotts Bluff County,Nebraska,31157
1.063420853,-1.063995526,Seward County,Nebraska,31159
-0.082024691,-2.036577835,Sheridan County,Nebraska,31161
0.317176578,-1.218365769,Sherman County,Nebraska,31163
-0.626141217,-2.056452025,Sioux County,Nebraska,31165
0.733227795,-1.650777758,Stanton County,Nebraska,31167
0.535336238,-1.402990928,Thayer County,Nebraska,31169
-0.456766948,-2.439444274,Thomas County,Nebraska,31171
0.84536327,-0.106128608,Thurston County,Nebraska,31173
0.457992333,-1.658651894,Valley County,Nebraska,31175
1.301444714,-1.040143819,Washington County,Nebraska,31177
0.911981441,-1.172691507,Wayne County,Nebraska,31179
0.379889913,-1.461801911,Webster County,Nebraska,31181
-0.258232208,-1.805110801,Wheeler County,Nebraska,31183
0.968766911,-1.378217805,York County,Nebraska,31185
0.274196904,-1.264714536,Churchill County,Nevada,32001
2.020267462,0.227151518,Clark County,Nevada,32003
1.415296471,-0.722293568,Douglas County,Nevada,32005
0.070055061,-1.382020535,Elko County,Nevada,32007
-0.975740894,-1.621670479,Esmeralda County,Nevada,32009
-0.771573759,-2.279344127,Eureka County,Nevada,32011
-0.169420941,-1.182311307,Humboldt County,Nevada,32013
-0.39351385,-1.512041191,Lander County,Nevada,32015
-0.726142909,-1.768688351,Lincoln County,Nevada,32017
1.010948396,-0.95709971,Lyon County,Nevada,32019
-0.339493229,-0.615652243,Mineral County,Nevada,32021
-0.032406225,-0.961006996,Nye County,Nevada,32023
-0.373822171,-1.182582873,Pershing County,Nevada,32027
0.76075304,-0.764972914,Storey County,Nevada,32029
1.440945237,0.026134155,Washoe County,Nevada,32031
-0.373021306,-1.348458825,White Pine County,Nevada,32033
2.162481217,-0.311714587,Carson City,Nevada,32510
1.765403819,-0.356933843,Belknap County,New Hampshire,33001
1.297141839,-0.119467064,Carroll County,New Hampshire,33003
1.619775649,0.268054828,Cheshire County,New Hampshire,33005
0.838407894,-0.192612028,Coos County,New Hampshire,33007
1.307391755,0.405289745,Grafton County,New Hampshire,33009
2.257863484,-0.004248463,Hillsborough County,New Hampshire,33011
1.791379755,0.064847042,Merrimack County,New Hampshire,33013
2.228959502,-0.122812412,Rockingham County,New Hampshire,33015
2.129394638,0.182539384,Strafford County,New Hampshire,33017
1.491017594,-0.055808062,Sullivan County,New Hampshire,33019
2.271015226,0.128947157,Atlantic County,New Jersey,34001
3.188229292,0.248435503,Bergen County,New Jersey,34003
2.333670345,0.309220779,Burlington County,New Jersey,34005
2.94694391,0.695502893,Camden County,New Jersey,34007
2.157913283,-0.416074719,Cape May County,New Jersey,34009
2.088256264,0.110612466,Cumberland County,New Jersey,34011
3.385617423,1.314466353,Essex County,New Jersey,34013
2.542555717,-0.00891202,Gloucester County,New Jersey,34015
3.747338535,1.190265342,Hudson County,New Jersey,34017
2.052521802,-0.292073915,Hunterdon County,New Jersey,34019
2.802359723,0.788374138,Mercer County,New Jersey,34021
3.013784204,0.414086835,Middlesex County,New Jersey,34023
2.711053152,-0.196424959,Monmouth County,New Jersey,34025
2.617475796,-0.091292769,Morris County,New Jersey,34027
2.560769332,-0.73157692,Ocean County,New Jersey,34029
3.019628555,0.454383158,Passaic County,New Jersey,34031
1.867418013,-0.323248054,Salem County,New Jersey,34033
2.625640704,0.26006488,Somerset County,New Jersey,34035
2.024967679,-0.655612431,Sussex County,New Jersey,34037
3.317633643,0.766229416,Union County,New Jersey,34039
2.061104089,-0.548072758,Warren County,New Jersey,34041
2.352806603,0.41359187,Bernalillo County,New Mexico,35001
-0.704785877,-1.226946318,Catron County,New Mexico,35003
0.619686287,-0.844633501,Chaves County,New Mexico,35005
0.360657636,0.157425766,Cibola County,New Mexico,35006
0.103520803,-0.193044471,Colfax County,New Mexico,35007
1.13958198,-1.001860148,Curry County,New Mexico,35009
-0.465499761,-1.16737365,De Baca County,New Mexico,35011
1.339105958,0.402818318,Do̱a Ana County,New Mexico,35013
0.725088987,-0.963405982,Eddy County,New Mexico,35015
0.436979992,0.170315539,Grant County,New Mexico,35017
-0.253035272,0.487198434,Guadalupe County,New Mexico,35019
-1.078941729,-0.689936905,Harding County,New Mexico,35021
-0.309084315,-0.149745386,Hidalgo County,New Mexico,35023
0.789971565,-1.155025288,Lea County,New Mexico,35025
0.192288405,-0.927647212,Lincoln County,New Mexico,35027
1.812257147,0.491658422,Los Alamos County,New Mexico,35028
0.4996043,-0.084870327,Luna County,New Mexico,35029
0.712675236,0.98952828,McKinley County,New Mexico,35031
-0.038759797,0.839716322,Mora County,New Mexico,35033
0.584195207,-0.667119348,Otero County,New Mexico,35035
0.051113563,-0.77621378,Quay County,New Mexico,35037
0.413209921,0.97866392,Rio Arriba County,New Mexico,35039
0.479656474,-0.98385236,Roosevelt County,New Mexico,35041
1.165822423,0.062368524,Sandoval County,New Mexico,35043
0.950340175,-0.776399355,San Juan County,New Mexico,35045
0.360305977,1.147085219,San Miguel County,New Mexico,35047
1.478591152,1.25804151,Santa Fe County,New Mexico,35049
0.012091907,-0.627941771,Sierra County,New Mexico,35051
-0.005434433,0.233888089,Socorro County,New Mexico,35053
0.760848858,1.360654328,Taos County,New Mexico,35055
0.255263204,-0.736001008,Torrance County,New Mexico,35057
-0.375279822,-1.339624587,Union County,New Mexico,35059
1.439204117,-0.197849461,Valencia County,New Mexico,35061
2.356083189,0.525148142,Albany County,New York,36001
1.246463826,-0.962554634,Allegany County,New York,36003
4.120656679,2.224563879,Bronx County,New York,36005
2.026711445,-0.078223492,Broome County,New York,36007
1.360320294,-0.761535686,Cattaraugus County,New York,36009
1.638217242,-0.283040931,Cayuga County,New York,36011
1.674097172,-0.5319991,Chautauqua County,New York,36013
1.909916121,-0.42854142,Chemung County,New York,36015
1.319941238,-0.617860656,Chenango County,New York,36017
1.477986773,0.019905266,Clinton County,New York,36019
1.568911519,0.028364666,Columbia County,New York,36021
1.571152109,-0.143527032,Cortland County,New York,36023
1.085640897,-0.636826588,Delaware County,New York,36025
2.154172318,-0.022411119,Dutchess County,New York,36027
2.532257357,0.099830836,Erie County,New York,36029
0.909779692,-0.073420922,Essex County,New York,36031
1.079663661,-0.15845976,Franklin County,New York,36033
1.622015819,-0.78751729,Fulton County,New York,36035
1.658176871,-0.833547385,Genesee County,New York,36037
1.453451612,-0.594739589,Greene County,New York,36039
0.012228058,-0.870023976,Hamilton County,New York,36041
1.232931447,-0.764998723,Herkimer County,New York,36043
1.54195301,-0.484374204,Jefferson County,New York,36045
4.160619336,1.493459045,Kings County,New York,36047
0.908134272,-0.894267819,Lewis County,New York,36049
1.591697015,-0.606205211,Livingston County,New York,36051
1.623999463,-0.345492055,Madison County,New York,36053
2.640938753,0.300605398,Monroe County,New York,36055
1.675227108,-0.57363265,Montgomery County,New York,36057
3.264922604,0.109397672,Nassau County,New York,36059
4.444354078,2.168665307,New York County,New York,36061
2.194467505,-0.403253143,Niagara County,New York,36063
1.866283074,-0.455500118,Oneida County,New York,36065
2.362251246,0.273649587,Onondaga County,New York,36067
1.817089503,-0.184929399,Ontario County,New York,36069
2.254727071,-0.134734327,Orange County,New York,36071
1.608866918,-0.984577707,Orleans County,New York,36073
1.684153855,-0.504916049,Oswego County,New York,36075
1.365866465,-0.279897406,Otsego County,New York,36077
2.220312735,-0.374128152,Putnam County,New York,36079
3.911606972,1.228686189,Queens County,New York,36081
1.974724151,-0.061143422,Rensselaer County,New York,36083
3.502764226,-0.347267443,Richmond County,New York,36085
2.857687031,0.104670839,Rockland County,New York,36087
1.198330023,-0.230009888,St. Lawrence County,New York,36089
2.034966066,-0.093108563,Saratoga County,New York,36091
2.465843622,0.124070986,Schenectady County,New York,36093
1.289469754,-0.771905995,Schoharie County,New York,36095
1.325453431,-0.629019055,Schuyler County,New York,36097
1.615773547,-0.261099994,Seneca County,New York,36099
1.429960777,-0.805257049,Steuben County,New York,36101
2.799387529,-0.170393695,Suffolk County,New York,36103
1.477046702,-0.286452145,Sullivan County,New York,36105
1.562455834,-0.60342556,Tioga County,New York,36107
1.923013803,0.974186006,Tompkins County,New York,36109
1.789432309,0.19377404,Ulster County,New York,36111
1.45798542,-0.228513586,Warren County,New York,36113
1.458198942,-0.438341072,Washington County,New York,36115
1.764141635,-0.572162831,Wayne County,New York,36117
2.93890135,0.702898645,Westchester County,New York,36119
1.421981825,-1.198434485,Wyoming County,New York,36121
1.455698483,-0.475734302,Yates County,New York,36123
2.165598954,-0.267256557,Alamance County,North Carolina,37001
1.741350134,-1.304795039,Alexander County,North Carolina,37003
1.257064435,-1.069737869,Alleghany County,North Carolina,37005
1.264454186,0.255645315,Anson County,North Carolina,37007
1.386159286,-0.989814939,Ashe County,North Carolina,37009
1.436474485,-1.315910445,Avery County,North Carolina,37011
1.340930391,-0.50942218,Beaufort County,North Carolina,37013
1.035345388,0.518334759,Bertie County,North Carolina,37015
1.173395545,-0.192453786,Bladen County,North Carolina,37017
1.761023455,-0.607523037,Brunswick County,North Carolina,37019
2.175113013,0.303169856,Buncombe County,North Carolina,37021
1.835199194,-0.856573749,Burke County,North Carolina,37023
2.333071778,-0.417790872,Cabarrus County,North Carolina,37025
1.82550218,-1.148518212,Caldwell County,North Carolina,37027
1.224888043,-1.024585326,Camden County,North Carolina,37029
1.71951985,-0.9838331,Carteret County,North Carolina,37031
1.314844563,-0.235682763,Caswell County,North Carolina,37033
2.178303625,-0.825591285,Catawba County,North Carolina,37035
1.59689717,0.208362857,Chatham County,North Carolina,37037
1.370156803,-1.338442701,Cherokee County,North Carolina,37039
1.501958935,-0.295158271,Chowan County,North Carolina,37041
1.28824346,-1.178882552,Clay County,North Carolina,37043
1.907474022,-0.645085134,Cleveland County,North Carolina,37045
1.364899897,-0.455396857,Columbus County,North Carolina,37047
1.750713429,-0.455105719,Craven County,North Carolina,37049
2.293357824,0.332125672,Cumberland County,North Carolina,37051
1.580056403,-1.147529253,Currituck County,North Carolina,37053
1.556414581,-0.466164514,Dare County,North Carolina,37055
2.060439828,-1.11551238,Davidson County,North Carolina,37057
1.78875599,-1.086940254,Davie County,North Carolina,37059
1.446992683,-0.393765241,Duplin County,North Carolina,37061
2.616019652,1.44942458,Durham County,North Carolina,37063
1.610026406,0.675595336,Edgecombe County,North Carolina,37065
2.54631856,0.21235461,Forsyth County,North Carolina,37067
1.707171477,-0.242087172,Franklin County,North Carolina,37069
2.371221981,-0.685094055,Gaston County,North Carolina,37071
1.117512473,-0.184358002,Gates County,North Carolina,37073
1.053692807,-1.454849118,Graham County,North Carolina,37075
1.630721555,-0.051137361,Granville County,North Carolina,37077
1.483000267,-0.19944764,Greene County,North Carolina,37079
2.495528145,0.417415322,Guilford County,North Carolina,37081
1.440923309,0.557859246,Halifax County,North Carolina,37083
1.927313764,-0.505633465,Harnett County,North Carolina,37085
1.624811682,-0.593043506,Haywood County,North Carolina,37087
2.070548521,-0.591728573,Henderson County,North Carolina,37089
1.42169747,0.804236145,Hertford County,North Carolina,37091
1.721736373,0.224497507,Hoke County,North Carolina,37093
0.531544935,-0.287943545,Hyde County,North Carolina,37095
2.064497481,-0.795754431,Iredell County,North Carolina,37097
1.52133868,-0.249344101,Jackson County,North Carolina,37099
1.969822595,-0.652847492,Johnston County,North Carolina,37101
0.899890144,-0.365309775,Jones County,North Carolina,37103
1.95911165,-0.272025464,Lee County,North Carolina,37105
1.743235865,-0.127792528,Lenoir County,North Carolina,37107
2.026486556,-1.069209024,Lincoln County,North Carolina,37109
1.597557435,-1.139529003,McDowell County,North Carolina,37111
1.411087434,-0.910697759,Macon County,North Carolina,37113
1.264376589,-0.5465977,Madison County,North Carolina,37115
1.290079153,-0.010267031,Martin County,North Carolina,37117
2.890695191,0.638718774,Mecklenburg County,North Carolina,37119
1.419062609,-1.367989035,Mitchell County,North Carolina,37121
1.33192385,-0.542924187,Montgomery County,North Carolina,37123
1.723636911,-0.628460022,Moore County,North Carolina,37125
1.827094398,-0.005111999,Nash County,North Carolina,37127
2.653638648,-0.084830211,New Hanover County,North Carolina,37129
1.16206737,0.541781332,Northampton County,North Carolina,37131
1.992385656,-0.750626131,Onslow County,North Carolina,37133
2.142477073,1.168433328,Orange County,North Carolina,37135
1.164952479,-0.554363334,Pamlico County,North Carolina,37137
1.827272198,0.045118614,Pasquotank County,North Carolina,37139
1.417535925,-0.644953912,Pender County,North Carolina,37141
1.322765186,-0.59243176,Perquimans County,North Carolina,37143
1.587493597,-0.357857981,Person County,North Carolina,37145
2.021095996,0.151976496,Pitt County,North Carolina,37147
1.52156011,-0.595384467,Polk County,North Carolina,37149
1.848527028,-1.324373388,Randolph County,North Carolina,37151
1.566228289,-0.207239707,Richmond County,North Carolina,37153
1.735517863,-0.099225393,Robeson County,North Carolina,37155
1.794496345,-0.63262704,Rockingham County,North Carolina,37157
2.02277579,-0.791538445,Rowan County,North Carolina,37159
1.657348246,-1.068687475,Rutherford County,North Carolina,37161
1.414138555,-0.341947534,Sampson County,North Carolina,37163
1.630027263,0.158510586,Scotland County,North Carolina,37165
1.776107834,-1.134307004,Stanly County,North Carolina,37167
1.596302678,-1.29600921,Stokes County,North Carolina,37169
1.717299957,-1.150185636,Surry County,North Carolina,37171
1.018228462,-0.486844104,Swain County,North Carolina,37173
1.533924531,-0.470865988,Transylvania County,North Carolina,37175
0.609566685,-0.317034286,Tyrrell County,North Carolina,37177
2.140952608,-0.665802453,Union County,North Carolina,37179
1.832800492,0.510387411,Vance County,North Carolina,37181
2.684871672,0.432447019,Wake County,North Carolina,37183
1.255870543,0.702791619,Warren County,North Carolina,37185
1.131777428,0.309894478,Washington County,North Carolina,37187
1.825299084,0.031450508,Watauga County,North Carolina,37189
1.93668628,-0.240099357,Wayne County,North Carolina,37191
1.544456829,-1.275334002,Wilkes County,North Carolina,37193
1.93164003,0.114753369,Wilson County,North Carolina,37195
1.637670439,-1.481532159,Yadkin County,North Carolina,37197
1.338886931,-0.693932788,Yancey County,North Carolina,37199
-0.03663095,-1.43155095,Adams County,North Dakota,38001
0.447932212,-0.681178535,Barnes County,North Dakota,38003
0.282078621,-0.096173551,Benson County,North Dakota,38005
-0.497666169,-2.138035706,Billings County,North Dakota,38007
0.183215493,-1.218310935,Bottineau County,North Dakota,38009
0.026004465,-1.850914586,Bowman County,North Dakota,38011
-0.111121096,-2.008100276,Burke County,North Dakota,38013
1.345754235,-1.095662704,Burleigh County,North Dakota,38015
1.581018305,-0.238977393,Cass County,North Dakota,38017
-0.003663508,-1.046876613,Cavalier County,North Dakota,38019
0.22941542,-1.100425527,Dickey County,North Dakota,38021
-0.139359485,-1.263870946,Divide County,North Dakota,38023
-0.073996369,-1.594153154,Dunn County,North Dakota,38025
0.151419834,-0.802736031,Eddy County,North Dakota,38027
-0.066889063,-2.051137769,Emmons County,North Dakota,38029
0.300816089,-1.274005599,Foster County,North Dakota,38031
-0.13933266,-2.080703375,Golden Valley County,North Dakota,38033
1.277096058,-0.410562304,Grand Forks County,North Dakota,38035
-0.256606607,-1.770137007,Grant County,North Dakota,38037
0.091428186,-1.04460721,Griggs County,North Dakota,38039
-0.056283224,-1.815289968,Hettinger County,North Dakota,38041
-0.153073081,-1.82111938,Kidder County,North Dakota,38043
0.140323724,-1.081805172,LaMoure County,North Dakota,38045
-0.125275442,-2.046540106,Logan County,North Dakota,38047
0.086775141,-1.43518498,McHenry County,North Dakota,38049
0.021717551,-1.547471191,McIntosh County,North Dakota,38051
0.243876251,-1.660141954,McKenzie County,North Dakota,38053
0.244984566,-1.27442256,McLean County,North Dakota,38055
0.501535085,-1.796886995,Mercer County,North Dakota,38057
0.78693198,-1.302527632,Morton County,North Dakota,38059
0.331922854,-0.745038974,Mountrail County,North Dakota,38061
0.060072754,-0.648313729,Nelson County,North Dakota,38063
-0.008033363,-1.938681202,Oliver County,North Dakota,38065
0.384079897,-1.174466863,Pembina County,North Dakota,38067
0.20304228,-1.201417337,Pierce County,North Dakota,38069
0.575116623,-0.759345452,Ramsey County,North Dakota,38071
0.380260989,-0.368920237,Ransom County,North Dakota,38073
0.040746959,-1.587192303,Renville County,North Dakota,38075
0.641487302,-0.835391716,Richland County,North Dakota,38077
0.795420446,0.549887393,Rolette County,North Dakota,38079
0.242126519,-0.451066428,Sargent County,North Dakota,38081
-0.253458593,-1.924403948,Sheridan County,North Dakota,38083
0.192381439,1.085505941,Sioux County,North Dakota,38085
-0.650261186,-2.151208337,Slope County,North Dakota,38087
0.95091101,-1.717225278,Stark County,North Dakota,38089
0.015127968,-0.397120135,Steele County,North Dakota,38091
0.563548197,-0.993132485,Stutsman County,North Dakota,38093
-0.072424593,-0.876833926,Towner County,North Dakota,38095
0.555340826,-0.602386764,Traill County,North Dakota,38097
0.512430662,-0.942028691,Walsh County,North Dakota,38099
1.121920548,-1.166737685,Ward County,North Dakota,38101
0.090674901,-1.453774551,Wells County,North Dakota,38103
0.801325602,-1.76239325,Williams County,North Dakota,38105
1.265649815,-1.303713548,Adams County,Ohio,39001
1.997468101,-0.845836449,Allen County,Ohio,39003
1.688568584,-1.109858235,Ashland County,Ohio,39005
